sensor_id,timestamp,feature,noise_type,ground_truth_value,noisy_value,noise_magnitude,is_corrupted
S038,2026-06-01 10:40:00,noise_level,DRIFT,62.323,69.156,6.833,True
S038,2026-06-01 10:45:00,noise_level,DRIFT,62.099,69.146,7.047,True
S038,2026-06-01 10:50:00,noise_level,DRIFT,61.888,69.148,7.26,True
S038,2026-06-01 10:55:00,noise_level,DRIFT,61.69,69.164,7.474,True
S038,2026-06-01 11:00:00,noise_level,DRIFT,61.506,69.193,7.687,True
S038,2026-06-01 11:05:00,noise_level,DRIFT,61.335,69.236,7.901,True
S038,2026-06-01 11:10:00,noise_level,DRIFT,61.177,69.292,8.115,True
S038,2026-06-01 11:15:00,noise_level,DRIFT,61.032,69.36,8.328,True
S038,2026-06-01 11:20:00,noise_level,DRIFT,60.899,69.441,8.542,True
S038,2026-06-01 11:25:00,noise_level,DRIFT,60.777,69.532,8.755,True
S038,2026-06-01 11:30:00,noise_level,DRIFT,60.667,69.636,8.969,True
S038,2026-06-01 11:35:00,noise_level,DRIFT,60.568,69.75,9.182,True
S038,2026-06-01 11:40:00,noise_level,DRIFT,60.479,69.875,9.396,True
S038,2026-06-01 11:45:00,noise_level,DRIFT,60.399,70.008,9.609,True
S038,2026-06-01 11:50:00,noise_level,DRIFT,60.328,70.151,9.823,True
S038,2026-06-01 11:55:00,noise_level,DRIFT,60.266,70.302,10.036,True
S038,2026-06-01 12:00:00,noise_level,DRIFT,60.212,70.462,10.25,True
S038,2026-06-01 12:05:00,noise_level,DRIFT,60.166,70.629,10.463,True
S038,2026-06-01 12:10:00,noise_level,DRIFT,60.126,70.803,10.677,True
S038,2026-06-01 12:15:00,noise_level,DRIFT,60.094,78.52,18.426,True
S038,2026-06-01 12:20:00,noise_level,DRIFT,60.067,71.171,11.104,True
S038,2026-06-01 12:25:00,noise_level,DRIFT,60.046,71.364,11.318,True
S038,2026-06-01 12:30:00,noise_level,DRIFT,60.031,71.562,11.531,True
S038,2026-06-01 12:35:00,noise_level,DRIFT,60.021,71.766,11.745,True
S038,2026-06-01 12:40:00,noise_level,DRIFT,60.016,71.974,11.958,True
S038,2026-06-01 12:45:00,noise_level,DRIFT,60.016,72.188,12.172,True
S038,2026-06-01 12:50:00,noise_level,DRIFT,60.021,72.406,12.385,True
S038,2026-06-01 12:55:00,noise_level,DRIFT,60.031,72.63,12.599,True
S038,2026-06-01 13:00:00,noise_level,DRIFT,60.045,72.857,12.812,True
S038,2026-06-01 13:05:00,noise_level,DRIFT,60.064,73.09,13.026,True
S038,2026-06-01 13:10:00,noise_level,DRIFT,60.088,73.327,13.239,True
S038,2026-06-01 13:15:00,noise_level,DRIFT,60.117,73.57,13.453,True
S038,2026-06-01 13:20:00,noise_level,DRIFT,60.15,73.817,13.667,True
S038,2026-06-01 13:25:00,noise_level,DRIFT,60.189,74.069,13.88,True
S038,2026-06-01 13:30:00,noise_level,DRIFT,60.234,74.328,14.094,True
S038,2026-06-01 13:35:00,noise_level,DRIFT,60.284,74.591,14.307,True
S038,2026-06-01 13:40:00,noise_level,DRIFT,60.339,74.86,14.521,True
S038,2026-06-01 13:45:00,noise_level,DRIFT,60.401,75.135,14.734,True
S038,2026-06-01 13:50:00,noise_level,DRIFT,60.47,75.418,14.948,True
S038,2026-06-01 13:55:00,noise_level,DRIFT,60.545,75.706,15.161,True
S038,2026-06-01 14:00:00,noise_level,OUTLIER,60.627,206.799,146.172,True
S038,2026-06-01 14:05:00,noise_level,DRIFT,60.717,76.305,15.588,True
S038,2026-06-01 14:10:00,noise_level,DRIFT,60.814,76.616,15.802,True
S038,2026-06-01 14:15:00,noise_level,MISSING,60.92,,,True
S038,2026-06-01 14:20:00,noise_level,MISSING,61.033,,,True
S038,2026-06-01 14:25:00,noise_level,DRIFT,61.156,77.599,16.443,True
S038,2026-06-01 14:30:00,noise_level,DRIFT,61.287,77.943,16.656,True
S038,2026-06-01 14:35:00,noise_level,DRIFT,61.427,78.297,16.87,True
S038,2026-06-01 14:40:00,noise_level,DRIFT,61.576,78.659,17.083,True
S038,2026-06-01 14:45:00,noise_level,SPIKE,61.735,29.386,-32.349,True
S038,2026-06-01 14:50:00,noise_level,DRIFT,61.903,79.413,17.51,True
S038,2026-06-01 14:55:00,noise_level,DRIFT,62.081,79.805,17.724,True
S038,2026-06-01 15:00:00,noise_level,DRIFT,62.269,80.206,17.937,True
S038,2026-06-01 15:05:00,noise_level,DRIFT,62.466,80.617,18.151,True
S038,2026-06-01 15:10:00,noise_level,DRIFT,62.672,81.036,18.364,True
S038,2026-06-01 15:15:00,noise_level,DRIFT,62.888,81.466,18.578,True
S038,2026-06-01 15:20:00,noise_level,DRIFT,63.112,81.904,18.792,True
S038,2026-06-01 15:25:00,noise_level,DRIFT,63.345,82.35,19.005,True
S038,2026-06-01 15:30:00,noise_level,DRIFT,63.586,82.805,19.219,True
S038,2026-06-01 15:35:00,noise_level,DRIFT,63.835,83.267,19.432,True
S038,2026-06-01 15:40:00,noise_level,DRIFT,64.09,83.736,19.646,True
S038,2026-06-01 15:45:00,noise_level,DRIFT,64.352,84.211,19.859,True
S038,2026-06-01 15:50:00,noise_level,DRIFT,64.619,84.692,20.073,True
S038,2026-06-01 15:55:00,noise_level,DRIFT,64.891,85.177,20.286,True
S038,2026-06-01 16:00:00,noise_level,DRIFT,65.167,85.667,20.5,True
S038,2026-06-01 16:05:00,noise_level,DRIFT,65.445,86.158,20.713,True
S038,2026-06-01 16:10:00,noise_level,DRIFT,65.725,86.652,20.927,True
S038,2026-06-01 16:15:00,noise_level,SPIKE,66.005,152.232,86.227,True
S038,2026-06-01 16:20:00,noise_level,DRIFT,66.285,87.639,21.354,True
S038,2026-06-01 16:25:00,noise_level,DRIFT,66.562,88.13,21.568,True
S038,2026-06-01 16:30:00,noise_level,DRIFT,66.836,88.617,21.781,True
S038,2026-06-01 16:35:00,noise_level,DRIFT,67.106,89.101,21.995,True
S038,2026-06-01 16:40:00,noise_level,DRIFT,67.369,89.577,22.208,True
S038,2026-06-01 16:45:00,noise_level,DRIFT,67.625,90.047,22.422,True
S038,2026-06-01 16:50:00,noise_level,DRIFT,67.871,90.506,22.635,True
S038,2026-06-01 16:55:00,noise_level,DRIFT,68.108,90.957,22.849,True
S038,2026-06-01 17:00:00,noise_level,DRIFT,68.333,91.395,23.062,True
S038,2026-06-01 17:05:00,noise_level,DRIFT,68.546,91.822,23.276,True
S038,2026-06-01 17:10:00,noise_level,DRIFT,68.744,92.233,23.489,True
S038,2026-06-01 17:15:00,noise_level,DRIFT,68.926,92.629,23.703,True
S038,2026-06-01 17:20:00,noise_level,DRIFT,69.093,93.009,23.916,True
S038,2026-06-01 17:25:00,noise_level,DRIFT,69.241,93.371,24.13,True
S038,2026-06-01 17:30:00,noise_level,DRIFT,69.371,93.715,24.344,True
S038,2026-06-01 17:35:00,noise_level,DRIFT,69.482,94.039,24.557,True
S038,2026-06-01 17:40:00,noise_level,DRIFT,69.572,94.343,24.771,True
S038,2026-06-01 17:45:00,noise_level,DRIFT,69.642,94.626,24.984,True
S038,2026-06-01 17:50:00,noise_level,DRIFT,69.69,94.888,25.198,True
S038,2026-06-01 17:55:00,noise_level,DRIFT,69.717,95.128,25.411,True
S038,2026-06-01 18:00:00,noise_level,DRIFT,69.721,95.346,25.625,True
S038,2026-06-01 18:05:00,noise_level,DRIFT,69.703,95.541,25.838,True
S038,2026-06-01 18:10:00,noise_level,DRIFT,69.663,95.715,26.052,True
S038,2026-06-01 18:15:00,noise_level,DRIFT,69.6,95.865,26.265,True
S038,2026-06-01 18:20:00,noise_level,DRIFT,69.516,95.995,26.479,True
S038,2026-06-01 18:25:00,noise_level,DRIFT,69.41,96.103,26.693,True
S038,2026-06-01 18:30:00,noise_level,DRIFT,69.282,96.188,26.906,True
S038,2026-06-01 18:35:00,noise_level,DRIFT,69.134,96.254,27.12,True
S038,2026-06-01 18:40:00,noise_level,DRIFT,68.965,96.298,27.333,True
S038,2026-06-01 18:45:00,noise_level,DRIFT,68.777,96.324,27.547,True
S038,2026-06-01 18:50:00,noise_level,DRIFT,68.571,96.331,27.76,True
S038,2026-06-01 18:55:00,noise_level,DRIFT,68.346,96.32,27.974,True
S038,2026-06-01 19:00:00,noise_level,DRIFT,68.104,96.291,28.187,True
S038,2026-06-01 19:05:00,noise_level,DRIFT,67.845,96.246,28.401,True
S038,2026-06-01 19:10:00,noise_level,DRIFT,67.572,96.186,28.614,True
S038,2026-06-01 19:15:00,noise_level,MISSING,67.283,,,True
S038,2026-06-01 19:20:00,noise_level,DRIFT,66.98,96.021,29.041,True
S038,2026-06-01 19:25:00,noise_level,DRIFT,66.665,95.92,29.255,True
S038,2026-06-01 19:30:00,noise_level,DRIFT,66.336,95.805,29.469,True
S038,2026-06-01 19:35:00,noise_level,DRIFT,65.996,95.678,29.682,True
S038,2026-06-01 19:40:00,noise_level,DRIFT,65.644,95.54,29.896,True
S038,2026-06-01 19:45:00,noise_level,DRIFT,65.281,95.39,30.109,True
S038,2026-06-01 19:50:00,noise_level,DRIFT,64.907,95.23,30.323,True
S038,2026-06-01 19:55:00,noise_level,DRIFT,64.522,95.058,30.536,True
S038,2026-06-01 20:00:00,noise_level,DRIFT,64.126,94.876,30.75,True
S038,2026-06-01 20:05:00,noise_level,DRIFT,63.719,94.682,30.963,True
S038,2026-06-01 20:10:00,noise_level,DRIFT,63.299,94.476,31.177,True
S038,2026-06-01 20:15:00,noise_level,DRIFT,62.868,94.258,31.39,True
S038,2026-06-01 20:20:00,noise_level,SPIKE,62.423,151.407,88.984,True
S038,2026-06-01 20:25:00,noise_level,DRIFT,61.964,93.781,31.817,True
S038,2026-06-01 20:30:00,noise_level,SPIKE,61.49,139.467,77.977,True
S038,2026-06-01 20:35:00,noise_level,DRIFT,60.999,93.244,32.245,True
S038,2026-06-01 20:40:00,noise_level,DRIFT,60.49,92.948,32.458,True
S038,2026-06-01 20:45:00,noise_level,DRIFT,59.963,92.635,32.672,True
S038,2026-06-01 20:50:00,noise_level,DRIFT,59.416,92.301,32.885,True
S038,2026-06-01 20:55:00,noise_level,DRIFT,58.847,91.946,33.099,True
S038,2026-06-01 21:00:00,noise_level,DRIFT,58.256,91.568,33.312,True
S038,2026-06-01 21:05:00,noise_level,DRIFT,57.641,91.167,33.526,True
S038,2026-06-01 21:10:00,noise_level,DRIFT,57.004,90.743,33.739,True
S038,2026-06-01 21:15:00,noise_level,DRIFT,56.343,90.296,33.953,True
S038,2026-06-01 21:20:00,noise_level,DRIFT,55.659,89.825,34.166,True
S038,2026-06-01 21:25:00,noise_level,DRIFT,54.953,89.333,34.38,True
S038,2026-06-01 21:30:00,noise_level,DRIFT,54.227,88.82,34.593,True
S038,2026-06-01 21:35:00,noise_level,DRIFT,53.484,88.291,34.807,True
S038,2026-06-01 21:40:00,noise_level,DRIFT,52.725,87.746,35.021,True
S038,2026-06-01 21:45:00,noise_level,DRIFT,51.956,87.19,35.234,True
S038,2026-06-01 21:50:00,noise_level,DRIFT,51.179,86.627,35.448,True
S038,2026-06-01 21:55:00,noise_level,DRIFT,50.399,86.06,35.661,True
S038,2026-06-01 22:00:00,noise_level,DRIFT,49.622,85.497,35.875,True
S038,2026-06-01 22:05:00,noise_level,DRIFT,48.852,84.94,36.088,True
S038,2026-06-01 22:10:00,noise_level,DRIFT,48.094,84.396,36.302,True
S038,2026-06-01 22:15:00,noise_level,DRIFT,47.353,83.868,36.515,True
S038,2026-06-01 22:20:00,noise_level,DRIFT,46.633,89.726,43.093,True
S038,2026-06-01 22:25:00,noise_level,DRIFT,45.938,82.88,36.942,True
S038,2026-06-01 22:30:00,noise_level,DRIFT,45.273,82.429,37.156,True
S038,2026-06-01 22:35:00,noise_level,MISSING,44.639,,,True
S038,2026-06-01 22:40:00,noise_level,DRIFT,44.039,81.622,37.583,True
S038,2026-06-01 22:45:00,noise_level,DRIFT,43.475,81.272,37.797,True
S038,2026-06-01 22:50:00,noise_level,DRIFT,42.947,76.461,33.514,True
S038,2026-06-01 22:55:00,noise_level,DRIFT,42.455,80.679,38.224,True
S038,2026-06-01 23:00:00,noise_level,DRIFT,42.0,80.437,38.437,True
S038,2026-06-01 23:05:00,noise_level,DRIFT,41.58,80.231,38.651,True
S038,2026-06-01 23:10:00,noise_level,DRIFT,41.195,80.059,38.864,True
S038,2026-06-01 23:15:00,noise_level,DRIFT,40.843,79.921,39.078,True
S038,2026-06-01 23:20:00,noise_level,DRIFT,40.522,79.813,39.291,True
S038,2026-06-01 23:25:00,noise_level,DRIFT,40.231,79.736,39.505,True
S038,2026-06-01 23:30:00,noise_level,DRIFT,39.967,79.685,39.718,True
S038,2026-06-01 23:35:00,noise_level,DRIFT,39.729,79.661,39.932,True
S038,2026-06-01 23:40:00,noise_level,DRIFT,39.515,79.661,40.146,True
S038,2026-06-01 23:45:00,noise_level,DRIFT,39.322,79.681,40.359,True
S038,2026-06-01 23:50:00,noise_level,DRIFT,39.15,79.723,40.573,True
S038,2026-06-01 23:55:00,noise_level,DRIFT,38.995,79.781,40.786,True
S039,2026-06-01 00:00:00,noise_level,NORMAL,37.906,37.906,0.0,False
S039,2026-06-01 00:05:00,noise_level,NORMAL,37.906,37.906,0.0,False
S039,2026-06-01 00:10:00,noise_level,NORMAL,37.907,37.907,0.0,False
S039,2026-06-01 00:15:00,noise_level,NORMAL,37.907,37.907,0.0,False
S039,2026-06-01 00:20:00,noise_level,NORMAL,37.907,37.907,0.0,False
S039,2026-06-01 00:25:00,noise_level,NORMAL,37.907,37.907,0.0,False
S039,2026-06-01 00:30:00,noise_level,NORMAL,37.908,37.908,0.0,False
S039,2026-06-01 00:35:00,noise_level,NORMAL,37.908,37.908,0.0,False
S039,2026-06-01 00:40:00,noise_level,NORMAL,37.909,37.909,0.0,False
S039,2026-06-01 00:45:00,noise_level,NORMAL,37.909,37.909,0.0,False
S039,2026-06-01 00:50:00,noise_level,MISSING,37.91,,,True
S039,2026-06-01 00:55:00,noise_level,NORMAL,37.91,37.91,0.0,False
S039,2026-06-01 01:00:00,noise_level,NORMAL,37.911,37.911,0.0,False
S039,2026-06-01 01:05:00,noise_level,NORMAL,37.912,37.912,0.0,False
S039,2026-06-01 01:10:00,noise_level,NORMAL,37.913,37.913,0.0,False
S039,2026-06-01 01:15:00,noise_level,NORMAL,37.914,37.914,0.0,False
S039,2026-06-01 01:20:00,noise_level,NORMAL,37.915,37.915,0.0,False
S039,2026-06-01 01:25:00,noise_level,NORMAL,37.916,37.916,0.0,False
S039,2026-06-01 01:30:00,noise_level,NORMAL,37.918,37.918,0.0,False
S039,2026-06-01 01:35:00,noise_level,NORMAL,37.919,37.919,0.0,False
S039,2026-06-01 01:40:00,noise_level,NORMAL,37.921,37.921,0.0,False
S039,2026-06-01 01:45:00,noise_level,NORMAL,37.924,37.924,0.0,False
S039,2026-06-01 01:50:00,noise_level,NORMAL,37.926,37.926,0.0,False
S039,2026-06-01 01:55:00,noise_level,NORMAL,37.929,37.929,0.0,False
S039,2026-06-01 02:00:00,noise_level,NORMAL,37.933,37.933,0.0,False
S039,2026-06-01 02:05:00,noise_level,NORMAL,37.937,37.937,0.0,False
S039,2026-06-01 02:10:00,noise_level,NORMAL,37.941,37.941,0.0,False
S039,2026-06-01 02:15:00,noise_level,NORMAL,37.946,37.946,0.0,False
S039,2026-06-01 02:20:00,noise_level,NORMAL,37.952,37.952,0.0,False
S039,2026-06-01 02:25:00,noise_level,NORMAL,37.959,37.959,0.0,False
S039,2026-06-01 02:30:00,noise_level,NORMAL,37.967,37.967,0.0,False
S039,2026-06-01 02:35:00,noise_level,NORMAL,37.976,37.976,0.0,False
S039,2026-06-01 02:40:00,noise_level,NORMAL,37.986,37.986,0.0,False
S039,2026-06-01 02:45:00,noise_level,NORMAL,37.998,37.998,0.0,False
S039,2026-06-01 02:50:00,noise_level,NORMAL,38.011,38.011,0.0,False
S039,2026-06-01 02:55:00,noise_level,NORMAL,38.027,38.027,0.0,False
S039,2026-06-01 03:00:00,noise_level,NORMAL,38.044,38.044,0.0,False
S039,2026-06-01 03:05:00,noise_level,NORMAL,38.065,38.065,0.0,False
S039,2026-06-01 03:10:00,noise_level,SPIKE,38.088,-13.766,-51.854,True
S039,2026-06-01 03:15:00,noise_level,NORMAL,38.115,38.115,0.0,False
S039,2026-06-01 03:20:00,noise_level,NORMAL,38.145,38.145,0.0,False
S039,2026-06-01 03:25:00,noise_level,NORMAL,38.181,38.181,0.0,False
S039,2026-06-01 03:30:00,noise_level,NORMAL,38.221,38.221,0.0,False
S039,2026-06-01 03:35:00,noise_level,NORMAL,38.266,38.266,0.0,False
S039,2026-06-01 03:40:00,noise_level,NORMAL,38.318,38.318,0.0,False
S039,2026-06-01 03:45:00,noise_level,NORMAL,38.378,38.378,0.0,False
S039,2026-06-01 03:50:00,noise_level,GAUSSIAN_NOISE,38.445,35.807,-2.638,True
S039,2026-06-01 03:55:00,noise_level,NORMAL,38.522,38.522,0.0,False
S039,2026-06-01 04:00:00,noise_level,NORMAL,38.609,38.609,0.0,False
S039,2026-06-01 04:05:00,noise_level,NORMAL,38.708,38.708,0.0,False
S039,2026-06-01 04:10:00,noise_level,NORMAL,38.819,38.819,0.0,False
S039,2026-06-01 04:15:00,noise_level,NORMAL,38.945,38.945,0.0,False
S039,2026-06-01 04:20:00,noise_level,NORMAL,39.087,39.087,0.0,False
S039,2026-06-01 04:25:00,noise_level,NORMAL,39.246,39.246,0.0,False
S039,2026-06-01 04:30:00,noise_level,NORMAL,39.426,39.426,0.0,False
S039,2026-06-01 04:35:00,noise_level,NORMAL,39.626,39.626,0.0,False
S039,2026-06-01 04:40:00,noise_level,NORMAL,39.851,39.851,0.0,False
S039,2026-06-01 04:45:00,noise_level,NORMAL,40.101,40.101,0.0,False
S039,2026-06-01 04:50:00,noise_level,NORMAL,40.379,40.379,0.0,False
S039,2026-06-01 04:55:00,noise_level,NORMAL,40.688,40.688,0.0,False
S039,2026-06-01 05:00:00,noise_level,NORMAL,41.03,41.03,0.0,False
S039,2026-06-01 05:05:00,noise_level,NORMAL,41.407,41.407,0.0,False
S039,2026-06-01 05:10:00,noise_level,NORMAL,41.822,41.822,0.0,False
S039,2026-06-01 05:15:00,noise_level,NORMAL,42.276,42.276,0.0,False
S039,2026-06-01 05:20:00,noise_level,NORMAL,42.772,42.772,0.0,False
S039,2026-06-01 05:25:00,noise_level,NORMAL,43.312,43.312,0.0,False
S039,2026-06-01 05:30:00,noise_level,NORMAL,43.897,43.897,0.0,False
S039,2026-06-01 05:35:00,noise_level,NORMAL,44.529,44.529,0.0,False
S039,2026-06-01 05:40:00,noise_level,NORMAL,45.207,45.207,0.0,False
S039,2026-06-01 05:45:00,noise_level,NORMAL,45.931,45.931,0.0,False
S039,2026-06-01 05:50:00,noise_level,NORMAL,46.702,46.702,0.0,False
S039,2026-06-01 05:55:00,noise_level,NORMAL,47.517,47.517,0.0,False
S039,2026-06-01 06:00:00,noise_level,NORMAL,48.374,48.374,0.0,False
S039,2026-06-01 06:05:00,noise_level,NORMAL,49.27,49.27,0.0,False
S039,2026-06-01 06:10:00,noise_level,NORMAL,50.201,50.201,0.0,False
S039,2026-06-01 06:15:00,noise_level,NORMAL,51.162,51.162,0.0,False
S039,2026-06-01 06:20:00,noise_level,NORMAL,52.147,52.147,0.0,False
S039,2026-06-01 06:25:00,noise_level,NORMAL,53.151,53.151,0.0,False
S039,2026-06-01 06:30:00,noise_level,NORMAL,54.166,54.166,0.0,False
S039,2026-06-01 06:35:00,noise_level,NORMAL,55.186,55.186,0.0,False
S039,2026-06-01 06:40:00,noise_level,NORMAL,56.203,56.203,0.0,False
S039,2026-06-01 06:45:00,noise_level,NORMAL,57.211,57.211,0.0,False
S039,2026-06-01 06:50:00,noise_level,NORMAL,58.202,58.202,0.0,False
S039,2026-06-01 06:55:00,noise_level,NORMAL,59.17,59.17,0.0,False
S039,2026-06-01 07:00:00,noise_level,NORMAL,60.108,60.108,0.0,False
S039,2026-06-01 07:05:00,noise_level,NORMAL,61.012,61.012,0.0,False
S039,2026-06-01 07:10:00,noise_level,NORMAL,61.876,61.876,0.0,False
S039,2026-06-01 07:15:00,noise_level,NORMAL,62.696,62.696,0.0,False
S039,2026-06-01 07:20:00,noise_level,NORMAL,63.468,63.468,0.0,False
S039,2026-06-01 07:25:00,noise_level,SPIKE,64.19,-2.158,-66.348,True
S039,2026-06-01 07:30:00,noise_level,NORMAL,64.86,64.86,0.0,False
S039,2026-06-01 07:35:00,noise_level,NORMAL,65.475,65.475,0.0,False
S039,2026-06-01 07:40:00,noise_level,NORMAL,66.035,66.035,0.0,False
S039,2026-06-01 07:45:00,noise_level,NORMAL,66.54,66.54,0.0,False
S039,2026-06-01 07:50:00,noise_level,NORMAL,66.988,66.988,0.0,False
S039,2026-06-01 07:55:00,noise_level,NORMAL,67.381,67.381,0.0,False
S039,2026-06-01 08:00:00,noise_level,NORMAL,67.719,67.719,0.0,False
S039,2026-06-01 08:05:00,noise_level,NORMAL,68.003,68.003,0.0,False
S039,2026-06-01 08:10:00,noise_level,NORMAL,68.234,68.234,0.0,False
S039,2026-06-01 08:15:00,noise_level,NORMAL,68.413,68.413,0.0,False
S039,2026-06-01 08:20:00,noise_level,MISSING,68.544,,,True
S039,2026-06-01 08:25:00,noise_level,GAUSSIAN_NOISE,68.626,66.073,-2.553,True
S039,2026-06-01 08:30:00,noise_level,NORMAL,68.664,68.664,0.0,False
S039,2026-06-01 08:35:00,noise_level,NORMAL,68.658,68.658,0.0,False
S039,2026-06-01 08:40:00,noise_level,NORMAL,68.611,68.611,0.0,False
S039,2026-06-01 08:45:00,noise_level,NORMAL,68.527,68.527,0.0,False
S039,2026-06-01 08:50:00,noise_level,NORMAL,68.407,68.407,0.0,False
S039,2026-06-01 08:55:00,noise_level,NORMAL,68.255,68.255,0.0,False
S039,2026-06-01 09:00:00,noise_level,NORMAL,68.074,68.074,0.0,False
S039,2026-06-01 09:05:00,noise_level,NORMAL,67.866,67.866,0.0,False
S039,2026-06-01 09:10:00,noise_level,NORMAL,67.634,67.634,0.0,False
S039,2026-06-01 09:15:00,noise_level,NORMAL,67.382,67.382,0.0,False
S039,2026-06-01 09:20:00,noise_level,NORMAL,67.113,67.113,0.0,False
S039,2026-06-01 09:25:00,noise_level,NORMAL,66.828,66.828,0.0,False
S039,2026-06-01 09:30:00,noise_level,NORMAL,66.533,66.533,0.0,False
S039,2026-06-01 09:35:00,noise_level,NORMAL,66.228,66.228,0.0,False
S039,2026-06-01 09:40:00,noise_level,NORMAL,65.917,65.917,0.0,False
S039,2026-06-01 09:45:00,noise_level,NORMAL,65.602,65.602,0.0,False
S039,2026-06-01 09:50:00,noise_level,NORMAL,65.286,65.286,0.0,False
S039,2026-06-01 09:55:00,noise_level,NORMAL,64.97,64.97,0.0,False
S039,2026-06-01 10:00:00,noise_level,NORMAL,64.658,64.658,0.0,False
S039,2026-06-01 10:05:00,noise_level,NORMAL,64.351,64.351,0.0,False
S039,2026-06-01 10:10:00,noise_level,NORMAL,64.05,64.05,0.0,False
S039,2026-06-01 10:15:00,noise_level,NORMAL,63.757,63.757,0.0,False
S039,2026-06-01 10:20:00,noise_level,NORMAL,63.474,63.474,0.0,False
S039,2026-06-01 10:25:00,noise_level,NORMAL,63.201,63.201,0.0,False
S039,2026-06-01 10:30:00,noise_level,NORMAL,62.939,62.939,0.0,False
S039,2026-06-01 10:35:00,noise_level,NORMAL,62.689,62.689,0.0,False
S039,2026-06-01 10:40:00,noise_level,NORMAL,62.452,62.452,0.0,False
S039,2026-06-01 10:45:00,noise_level,NORMAL,62.228,62.228,0.0,False
S039,2026-06-01 10:50:00,noise_level,NORMAL,62.017,62.017,0.0,False
S039,2026-06-01 10:55:00,noise_level,NORMAL,61.82,61.82,0.0,False
S039,2026-06-01 11:00:00,noise_level,NORMAL,61.636,61.636,0.0,False
S039,2026-06-01 11:05:00,noise_level,NORMAL,61.465,61.465,0.0,False
S039,2026-06-01 11:10:00,noise_level,NORMAL,61.307,61.307,0.0,False
S039,2026-06-01 11:15:00,noise_level,NORMAL,61.162,61.162,0.0,False
S039,2026-06-01 11:20:00,noise_level,NORMAL,61.028,61.028,0.0,False
S039,2026-06-01 11:25:00,noise_level,NORMAL,60.907,60.907,0.0,False
S039,2026-06-01 11:30:00,noise_level,NORMAL,60.797,60.797,0.0,False
S039,2026-06-01 11:35:00,noise_level,NORMAL,60.697,60.697,0.0,False
S039,2026-06-01 11:40:00,noise_level,NORMAL,60.608,60.608,0.0,False
S039,2026-06-01 11:45:00,noise_level,NORMAL,60.528,60.528,0.0,False
S039,2026-06-01 11:50:00,noise_level,NORMAL,60.458,60.458,0.0,False
S039,2026-06-01 11:55:00,noise_level,NORMAL,60.396,60.396,0.0,False
S039,2026-06-01 12:00:00,noise_level,NORMAL,60.342,60.342,0.0,False
S039,2026-06-01 12:05:00,noise_level,NORMAL,60.295,60.295,0.0,False
S039,2026-06-01 12:10:00,noise_level,NORMAL,60.256,60.256,0.0,False
S039,2026-06-01 12:15:00,noise_level,NORMAL,60.223,60.223,0.0,False
S039,2026-06-01 12:20:00,noise_level,NORMAL,60.196,60.196,0.0,False
S039,2026-06-01 12:25:00,noise_level,NORMAL,60.176,60.176,0.0,False
S039,2026-06-01 12:30:00,noise_level,NORMAL,60.16,60.16,0.0,False
S039,2026-06-01 12:35:00,noise_level,NORMAL,60.15,60.15,0.0,False
S039,2026-06-01 12:40:00,noise_level,NORMAL,60.146,60.146,0.0,False
S039,2026-06-01 12:45:00,noise_level,NORMAL,60.146,60.146,0.0,False
S039,2026-06-01 12:50:00,noise_level,NORMAL,60.151,60.151,0.0,False
S039,2026-06-01 12:55:00,noise_level,OUTLIER,60.16,-41.728,-101.888,True
S039,2026-06-01 13:00:00,noise_level,NORMAL,60.175,60.175,0.0,False
S039,2026-06-01 13:05:00,noise_level,NORMAL,60.194,60.194,0.0,False
S039,2026-06-01 13:10:00,noise_level,NORMAL,60.217,60.217,0.0,False
S039,2026-06-01 13:15:00,noise_level,NORMAL,60.246,60.246,0.0,False
S039,2026-06-01 13:20:00,noise_level,NORMAL,60.28,60.28,0.0,False
S039,2026-06-01 13:25:00,noise_level,NORMAL,60.319,60.319,0.0,False
S039,2026-06-01 13:30:00,noise_level,NORMAL,60.363,60.363,0.0,False
S039,2026-06-01 13:35:00,noise_level,NORMAL,60.413,60.413,0.0,False
S039,2026-06-01 13:40:00,noise_level,NORMAL,60.469,60.469,0.0,False
S039,2026-06-01 13:45:00,noise_level,NORMAL,60.531,60.531,0.0,False
S039,2026-06-01 13:50:00,noise_level,NORMAL,60.599,60.599,0.0,False
S039,2026-06-01 13:55:00,noise_level,NORMAL,60.675,60.675,0.0,False
S039,2026-06-01 14:00:00,noise_level,NORMAL,60.757,60.757,0.0,False
S039,2026-06-01 14:05:00,noise_level,NORMAL,60.846,60.846,0.0,False
S039,2026-06-01 14:10:00,noise_level,NORMAL,60.944,60.944,0.0,False
S039,2026-06-01 14:15:00,noise_level,GAUSSIAN_NOISE,61.049,56.773,-4.276,True
S039,2026-06-01 14:20:00,noise_level,NORMAL,61.163,61.163,0.0,False
S039,2026-06-01 14:25:00,noise_level,NORMAL,61.285,61.285,0.0,False
S039,2026-06-01 14:30:00,noise_level,NORMAL,61.416,61.416,0.0,False
S039,2026-06-01 14:35:00,noise_level,NORMAL,61.556,61.556,0.0,False
S039,2026-06-01 14:40:00,noise_level,NORMAL,61.706,61.706,0.0,False
S039,2026-06-01 14:45:00,noise_level,NORMAL,61.864,61.864,0.0,False
S039,2026-06-01 14:50:00,noise_level,NORMAL,62.033,62.033,0.0,False
S039,2026-06-01 14:55:00,noise_level,NORMAL,62.211,62.211,0.0,False
